id,state,county_name,media_market,gender,political_party,education_area,age,gender_female,gender_male,income,maritalstatus_single,maritalstatus_married,length_of_residence,has_children,number_of_children,is_homeowner,is_renter,level_of_education,religion_catholic,religion_christian,donor_political_org,donor_liberal_org,donor_conservative_org,donor_religious_org,donor_health_org,occupation_blue_collar,occupation_farmer,occupation_professional_technical,occupation_retired,purchases_apparel,purchases_book,purchases_electronic,purchases_boat,purchases_luxuryitems,has_a_cat,interests_environment,interests_outdoorgarden,interests_outdoorsport,interests_guns,interests_golf,interests_investing,interests_veteranaffairs,ethnicity_afam,ethnicity_latino,ethnicity_asian,ethnicity_white,ethnicity_other,health_insurance
210044b5326a3a5cb6b69ec72db5a511,TX,harris,houston tx,M,R,01-High Education Area,34,0,1,187,0,1,2,1,0,1,0,post graduate,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
318df438559106903530fb2f2799c72f,TX,harris,houston tx,M,D,01-High Education Area,39,0,1,112,0,1,1,1,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
3c27b8ac3a9056d88020aa849862498b,TX,bexar,san antonio tx,F,D,02-Medium Education Area,34,1,0,62,0,1,5,1,1,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
03daddeba3d695570783946d8875d404,TX,travis,austin tx,F,D,03-Low Education Area,42,1,0,30,1,0,2,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
dbd81f8c089e0d18338f22b74eefb7b4,TX,dallas,dallas-ft.worth tx,M,R,02-Medium Education Area,39,0,1,40,1,0,6,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Uninsured
cae8b921f522659c4bf9a71c0dcc6837,TX,kendall,san antonio tx,F,R,02-Medium Education Area,59,1,0,40,0,1,6,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
a5e5e49958e2ced6007f9c2dcf22b5e6,TX,cherokee,tyler-longview (lufkin & nacogdoches) tx,M,R,03-Low Education Area,46,0,1,162,0,1,0,1,2,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
d4ff5ba670ecd2222a82eb948a741a37,TX,denton,dallas-ft.worth tx,M,D,02-Medium Education Area,27,0,1,8,1,0,3,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
f79e56da952fd90f4092b4192ab40c61,TX,travis,austin tx,M,R,01-High Education Area,50,0,1,162,0,1,11,1,1,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Health Insurance Plan Red
e943ead1fcd617cdd8e1e96bdd775c37,TX,harris,houston tx,M,I,03-Low Education Area,64,0,1,62,1,0,1,1,0,0,1,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
3e466380df8a1fe4a4cec5fe806a9cba,TX,travis,austin tx,F,D,02-Medium Education Area,31,1,0,20,1,0,3,1,0,1,0,bach degree,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,Health Insurance Plan Blue
ed9ee47a520b7d2f26ff5b01567b8fec,TX,bowie,shreveport la,F,D,03-Low Education Area,24,1,0,8,1,0,6,1,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
fa995940b22c8874425da8c69e885f59,TX,denton,dallas-ft.worth tx,M,R,01-High Education Area,31,0,1,30,0,1,31,0,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
06d8c8328a582f78157d458b5b941f88,TX,hays,austin tx,F,D,02-Medium Education Area,55,1,0,87,0,1,18,1,1,1,0,high school,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,Health Insurance Plan Blue
85cd7207c6f3c5bb90282310230b8376,TX,harris,houston tx,F,D,01-High Education Area,22,1,0,62,1,0,15,1,1,1,0,high school,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
bfb30a3c0344d3c377758beadc509cc6,TX,fayette,austin tx,M,R,02-Medium Education Area,21,0,1,62,0,1,16,1,1,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
e2c1d8f0b9be10536e506b0873a028c6,TX,val verde,san antonio tx,M,D,02-Medium Education Area,51,0,1,137,0,1,10,0,0,1,0,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
e991118b0d96a3d4dcd4b311c2cb2ee0,TX,bastrop,austin tx,F,D,03-Low Education Area,63,1,0,8,1,0,7,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
6ea30bc5a34b0e1f8dec5abe186ba774,TX,wise,dallas-ft.worth tx,F,R,03-Low Education Area,29,1,0,8,0,1,16,1,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
9cbacde9e4954a52f2b89b483f4fd6b9,TX,dallas,dallas-ft.worth tx,F,I,01-High Education Area,48,1,0,87,0,1,15,1,0,1,0,bach degree,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
0d0f2c56ce8cb2effb08fee12e785814,TX,fort bend,houston tx,M,I,01-High Education Area,26,0,1,187,0,1,6,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Uninsured
7e0beb3b4661aa468a9685c9d370e191,TX,brazos,waco-temple-bryan tx,F,R,03-Low Education Area,54,1,0,62,0,1,16,0,0,1,0,some college,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
83c25be4c9e663cef18bd0ae3403ed34,TX,lamb,lubbock tx,F,I,03-Low Education Area,39,1,0,112,1,0,4,1,0,0,1,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
802188e6951ed3c58cf922a03630780a,TX,tarrant,dallas-ft.worth tx,M,D,02-Medium Education Area,41,0,1,112,0,1,31,1,2,1,0,some college,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
643220f884d15472cfcfe38102e966fa,TX,travis,austin tx,M,D,01-High Education Area,23,0,1,177,0,1,,1,3,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,Health Insurance Plan Red
c0eb507e06a5316662b76de77c1508d9,TX,jones,abilene-sweetwater tx,F,R,03-Low Education Area,55,1,0,62,0,1,32,1,2,1,0,high school,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,Health Insurance Plan Red
089ffeb9d4d53cb2db650c5acca177b8,TX,harris,houston tx,F,I,02-Medium Education Area,30,1,0,112,0,1,18,1,2,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Health Insurance Plan Red
77248b21df3a9b18c7ede3f0c0ba8178,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,M,I,01-High Education Area,54,0,1,30,0,1,8,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,Health Insurance Plan Blue
900570534097a6f3f685b915eeb93842,TX,hardin,beaumont-port arthur tx,F,R,02-Medium Education Area,48,1,0,87,0,1,16,1,1,1,0,some college,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
38968a670bacb9d4ca5500a73c75f706,TX,upshur,tyler-longview (lufkin & nacogdoches) tx,M,R,02-Medium Education Area,63,0,1,87,0,1,2,1,2,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
5f3979bcd09490842a3bfd7be846e059,TX,dallas,dallas-ft.worth tx,M,R,02-Medium Education Area,34,0,1,112,0,1,4,1,0,1,0,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
edebe74340004cfc1865c79dbd56f3b2,TX,bell,waco-temple-bryan tx,F,R,02-Medium Education Area,62,1,0,30,0,1,5,1,2,1,0,some college,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,Health Insurance Plan Blue
c6f3207d13e55e43061df13e77041282,TX,travis,austin tx,M,D,02-Medium Education Area,62,0,1,62,1,0,23,1,1,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,Uninsured
39a86da4d2da53e17b7c50ec17fb24de,TX,harris,houston tx,F,I,03-Low Education Area,49,1,0,87,0,1,17,1,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
38b6bb2dfa32acc25671ec782dabd3bb,TX,harris,houston tx,M,D,01-High Education Area,33,0,1,87,0,1,5,0,0,1,0,bach degree,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Uninsured
bf7c7f8a84d9efd5ea8f136b721c403c,TX,burnet,austin tx,F,R,02-Medium Education Area,47,1,0,112,0,1,3,1,0,0,0,high school,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
6ebf95c4004f2429f6b7db0fa0a32429,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,R,03-Low Education Area,61,1,0,20,0,1,2,1,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
c9e5aa6e83e74295eda00f75cc6edb50,TX,montgomery,houston tx,F,R,01-High Education Area,54,1,0,85,0,1,,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
ab52dcb55051df7ec3f250f438fc4489,TX,victoria,victoria tx,F,R,02-Medium Education Area,34,1,0,162,0,1,4,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
d128ef46b451a8930f64719fe6eea89e,TX,dallas,dallas-ft.worth tx,F,D,03-Low Education Area,54,1,0,62,0,1,29,1,1,1,0,high school,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
7f4a03e3f319646de0defc83f4a110de,TX,el paso,el paso tx (las cruces nm),F,D,02-Medium Education Area,29,1,0,40,1,0,1,1,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
57aba3697cb84ada3456deae0eb7e33d,TX,denton,dallas-ft.worth tx,F,D,01-High Education Area,24,1,0,8,1,0,7,1,4,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Health Insurance Plan Red
3dccd4f9741c0c1ea5805837f281c4ac,TX,collin,dallas-ft.worth tx,F,R,01-High Education Area,35,1,0,87,0,1,5,1,5,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,Health Insurance Plan Red
c888d3647fa1b20688e99c157e153542,TX,bell,waco-temple-bryan tx,F,R,02-Medium Education Area,32,1,0,62,1,0,1,0,0,0,0,high school,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
e606d96227e4416e33a87098a9a95311,TX,harris,houston tx,F,D,01-High Education Area,60,1,0,30,1,0,6,0,0,0,0,some college,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
724cc5576fc732447b26776622adfed6,TX,randall,amarillo tx,F,R,01-High Education Area,61,1,0,87,1,0,4,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Uninsured
e2e7b1c0ffd1b767382bf3990265922c,TX,tarrant,dallas-ft.worth tx,F,D,03-Low Education Area,40,1,0,112,0,1,1,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
5b9622328cd94d38da1cb3553887affc,TX,fort bend,houston tx,M,D,01-High Education Area,45,0,1,112,0,1,10,1,1,1,0,bach degree,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
a9b6b7c0b99ca73f41da49ac0e367bc5,TX,harris,houston tx,M,R,01-High Education Area,56,0,1,225,0,1,9,1,1,1,0,post graduate,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
15980b7d043bef70f3e8ed02e439eb86,TX,harris,houston tx,M,I,01-High Education Area,33,0,1,62,0,1,29,1,1,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
7d0a4e3ff800f23059dcfdc440c6b9ed,TX,collin,dallas-ft.worth tx,F,R,01-High Education Area,50,1,0,137,0,1,18,1,2,1,0,post graduate,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,Health Insurance Plan Red
45f748518477ad9abb0638f1e5292bd9,TX,denton,dallas-ft.worth tx,F,R,01-High Education Area,23,1,0,87,0,1,6,1,1,1,0,some college,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
5b754073715b8515e9fc5761dfd394ec,TX,harris,houston tx,F,I,01-High Education Area,56,1,0,62,0,1,29,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
6fd303ec40152ae87bcdbd3341457b4f,TX,tarrant,dallas-ft.worth tx,M,R,01-High Education Area,43,0,1,187,0,1,4,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
9e4765a580ca4c870cdb090689f64305,TX,el paso,el paso tx (las cruces nm),F,D,02-Medium Education Area,36,1,0,20,1,0,11,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
08d397bc1339a70a1b6aa07c395dba4e,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,27,1,0,62,0,1,23,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
1b9e00b41ae87064953f3209afb132f9,TX,harris,houston tx,F,R,01-High Education Area,38,1,0,20,0,1,6,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Uninsured
ffd2af5635e133fc07a8f65bf8b3dd76,TX,bexar,san antonio tx,M,R,02-Medium Education Area,38,0,1,162,0,1,6,1,1,1,0,bach degree,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
d75b605af3bbed5c7d248e1e9fb58980,TX,collin,dallas-ft.worth tx,F,R,01-High Education Area,39,1,0,187,0,1,3,1,3,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
bf5b96daaf5baafec7543a8eee6504ce,TX,tarrant,dallas-ft.worth tx,M,R,02-Medium Education Area,52,0,1,137,0,1,15,0,0,1,0,some college,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
cce58bfc556aadf1fc4f4c7c85fe426d,TX,ector,odessa-midland tx,F,R,03-Low Education Area,36,1,0,62,1,0,25,0,0,1,0,no hs degree,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
fb8a483184d1653063b1c460ed2c0fb0,TX,nueces,corpus christi tx,F,R,03-Low Education Area,52,1,0,112,0,1,1,1,0,1,0,no hs degree,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
0cfdd0d729f1b1e58a1ac0450fee0889,TX,bexar,san antonio tx,M,D,03-Low Education Area,52,0,1,30,0,1,23,1,1,1,0,no hs degree,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,Health Insurance Plan Red
40bbfc4d3d0009febbc880f81d0f01a3,TX,nueces,corpus christi tx,M,I,02-Medium Education Area,43,0,1,187,0,1,5,1,0,1,0,some college,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,Health Insurance Plan Blue
7e3fc02cc2c1adc2a0339b8bed4ee005,TX,tarrant,dallas-ft.worth tx,M,R,01-High Education Area,37,0,1,137,0,1,2,1,0,1,0,bach degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
4b980e3a0df9cdc1c5c16f2c8a626090,TX,henderson,dallas-ft.worth tx,M,R,02-Medium Education Area,30,0,1,8,0,1,20,0,0,1,0,high school,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
887593e8852e22cd90c5f1a8659a4cd2,TX,bexar,san antonio tx,M,R,03-Low Education Area,40,0,1,62,0,1,14,1,0,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
4628945daad3d2b7d70d93fb613dfa60,TX,williamson,austin tx,F,R,02-Medium Education Area,47,1,0,30,0,1,1,1,4,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,Uninsured
8d1bc9f27f7d795f997d41b1423a0df1,TX,collin,dallas-ft.worth tx,M,D,01-High Education Area,40,0,1,112,0,1,21,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
4dc4cb06dea743081e63b5d58d03e051,TX,harris,houston tx,F,D,01-High Education Area,64,1,0,112,0,1,22,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
86c5558b9e754e747c0faea8306eba27,TX,el paso,el paso tx (las cruces nm),M,D,03-Low Education Area,29,0,1,40,0,1,2,1,0,0,1,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
00215f854e7844964207cb7ff88340b9,TX,harris,houston tx,M,I,03-Low Education Area,61,0,1,62,0,1,29,1,0,1,0,no hs degree,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,Uninsured
a9f84933e0b6db441003e2a7582e26d2,TX,harris,houston tx,M,R,02-Medium Education Area,61,0,1,225,0,1,26,0,0,1,0,post graduate,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
fe9c701694b22e47448da0b39f4eeb64,TX,panola,shreveport la,F,R,03-Low Education Area,48,1,0,8,0,1,1,1,0,0,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
1f5a9bcbf93456cad678538cc854b570,TX,tarrant,dallas-ft.worth tx,M,D,01-High Education Area,30,0,1,40,0,1,30,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
5674b4af25152e4a0914fc6e3a1e299b,TX,collin,dallas-ft.worth tx,F,D,01-High Education Area,41,1,0,187,0,1,7,1,1,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Uninsured
896c54d96a3b492d32185205f36e3f8f,TX,el paso,el paso tx (las cruces nm),M,D,03-Low Education Area,39,0,1,40,0,1,12,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
a482663ecd06b08486d9156e21396f7e,TX,harrison,shreveport la,F,R,03-Low Education Area,54,1,0,30,0,1,4,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
84fa2194a2021b25fffc3a0138df4a27,TX,bexar,san antonio tx,M,D,02-Medium Education Area,27,0,1,20,1,0,1,0,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
0d2a7c24807dc60e3a057a3d12c60778,TX,montgomery,houston tx,F,R,02-Medium Education Area,56,1,0,20,1,0,5,1,0,1,0,bach degree,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
525ef828af87456744503b132e06f184,TX,mclennan,waco-temple-bryan tx,F,D,03-Low Education Area,43,1,0,30,0,1,4,1,1,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,Uninsured
e908b0b76820136cc20d8adb8050cbff,TX,mclennan,waco-temple-bryan tx,M,R,03-Low Education Area,32,0,1,40,0,1,4,1,0,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
c6a8d44b1ae488e797efe4dbeb980fbe,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,M,D,02-Medium Education Area,43,0,1,87,0,1,12,1,4,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,Health Insurance Plan Red
90ff2aa2d1fe7608590a6ce13cd8e1bc,TX,tarrant,dallas-ft.worth tx,M,R,01-High Education Area,61,0,1,137,0,1,1,1,0,1,0,bach degree,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
c1cbc256317436dd4afc17205e064e8f,TX,bell,waco-temple-bryan tx,M,D,02-Medium Education Area,23,0,1,62,0,1,17,1,1,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Uninsured
dadc4b42641cc544241597420048c475,TX,falls,waco-temple-bryan tx,F,D,03-Low Education Area,33,1,0,8,0,1,1,1,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
04de34cd75ad671f50c61f8eafa49a1d,TX,chambers,houston tx,F,R,02-Medium Education Area,48,1,0,137,0,1,14,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
7fc013437220deb9b7bf76e59cfd982a,TX,williamson,austin tx,F,I,03-Low Education Area,34,1,0,137,0,1,8,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
e301f2b2a3170013c23cf39064c3724b,TX,orange,beaumont-port arthur tx,M,I,03-Low Education Area,64,0,1,87,0,1,19,0,0,1,0,high school,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
fbd1158aa25e885dfad2232d054b252c,TX,dallas,dallas-ft.worth tx,M,I,03-Low Education Area,41,0,1,8,0,1,3,1,0,0,1,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
0c60cc691e34efeaa3371835ae0985d4,TX,montgomery,houston tx,F,R,01-High Education Area,27,1,0,30,0,0,15,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
c6ef269e7689912c20d55cb2e939e4c6,TX,hardin,beaumont-port arthur tx,F,R,03-Low Education Area,32,1,0,87,0,1,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
